epoch,acc,false_positives,loss,recall,true_positives,val_acc,val_false_positives,val_loss,val_recall,val_true_positives
0,0.5024104714393616,3047.0,0.8075615167617798,0.5294421315193176,3075.0,0.5,1452.0,0.7802225947380066,1.0,1452.0
1,0.5055957436561584,2836.0,0.7784354090690613,0.49948346614837646,2901.0,0.5210055112838745,272.0,0.7676074504852295,0.2293388396501541,333.0
2,0.7002410292625427,1791.0,0.6360151767730713,0.7088498473167419,4117.0,0.5006887316703796,1449.0,8.799453735351562,0.9993112683296204,1451.0
3,0.9019455909729004,505.0,0.3578784763813019,0.8908402323722839,5174.0,0.8663911819458008,335.0,0.4395146667957306,0.9634986519813538,1399.0
4,0.930096447467804,298.0,0.28624311089515686,0.9115013480186462,5294.0,0.9232093691825867,56.0,0.3109259605407715,0.8849862217903137,1285.0
5,0.9376721978187561,277.0,0.26008445024490356,0.9230371713638306,5361.0,0.9149448871612549,199.0,0.3305920362472534,0.9669421315193176,1404.0
6,0.9427513480186462,261.0,0.2349100410938263,0.9304407835006714,5404.0,0.9435261487960815,83.0,0.24572129547595978,0.9442148804664612,1371.0
7,0.946367084980011,220.0,0.22593586146831512,0.9306129217147827,5405.0,0.9404270052909851,68.0,0.23415565490722656,0.9276859760284424,1347.0
8,0.9451618194580078,253.0,0.2206353396177292,0.93388432264328,5424.0,0.9252755045890808,30.0,0.27262961864471436,0.8712121248245239,1265.0
9,0.944473147392273,265.0,0.22365546226501465,0.9345729947090149,5428.0,0.7954545617103577,578.0,0.4741017520427704,0.9889807105064392,1436.0
10,0.9549759030342102,211.0,0.2019256353378296,0.9462810158729553,5496.0,0.9135674834251404,6.0,0.3106723725795746,0.831267237663269,1207.0
11,0.9577307105064392,195.0,0.19101303815841675,0.9490358233451843,5512.0,0.9462810158729553,65.0,0.22841235995292664,0.9373278021812439,1361.0
12,0.9560950398445129,220.0,0.19282156229019165,0.9500688910484314,5518.0,0.9517906308174133,82.0,0.22292158007621765,0.9600551128387451,1394.0
13,0.9615185856819153,172.0,0.1797083020210266,0.9526515007019043,5533.0,0.9514462947845459,38.0,0.19896657764911652,0.9290633797645569,1349.0
14,0.96074378490448,169.0,0.18464206159114838,0.9505854249000549,5521.0,0.9387052059173584,129.0,0.23281380534172058,0.9662534594535828,1403.0
15,0.9606577157974243,202.0,0.17528502643108368,0.9560950398445129,5553.0,0.9387052059173584,60.0,0.23539693653583527,0.918732762336731,1334.0
16,0.9597107172012329,201.0,0.18085817992687225,0.9540289044380188,5541.0,0.9566115736961365,62.0,0.2264643758535385,0.9559228420257568,1388.0
17,0.9661673307418823,136.0,0.16944169998168945,0.9557507038116455,5551.0,0.830234169960022,473.0,0.4593694508075714,0.9862259030342102,1432.0
18,0.9634986519813538,158.0,0.17358924448490143,0.9542011022567749,5542.0,0.9115013480186462,226.0,0.2600889503955841,0.9786501526832581,1421.0
19,0.9675447940826416,166.0,0.16289599239826202,0.9636707901954651,5597.0,0.6391184329986572,1041.0,0.6937897205352783,0.9951790571212769,1445.0
20,0.9678030014038086,151.0,0.1608225554227829,0.961604654788971,5585.0,0.9466253519058228,65.0,0.22853440046310425,0.9380165338516235,1362.0
21,0.9674586653709412,152.0,0.1711309850215912,0.9610881805419922,5582.0,0.9559228420257568,48.0,0.21820195019245148,0.944903552532196,1372.0
22,0.9737431406974792,123.0,0.15171246230602264,0.9686639308929443,5626.0,0.935606062412262,110.0,0.26506704092025757,0.9469696879386902,1375.0
23,0.9680612683296204,182.0,0.1621701568365097,0.9674586653709412,5619.0,0.9418044090270996,114.0,0.23338185250759125,0.9621211886405945,1397.0
24,0.9762396812438965,118.0,0.1458401381969452,0.9727961421012878,5650.0,0.9476584196090698,20.0,0.2256954461336136,0.9090909361839294,1320.0
25,0.9753788113594055,126.0,0.14097878336906433,0.9724518060684204,5648.0,0.9445592164993286,56.0,0.24748890101909637,0.9276859760284424,1347.0
26,0.9751205444335938,128.0,0.15143592655658722,0.9722796082496643,5647.0,0.9555785059928894,40.0,0.24767650663852692,0.9387052059173584,1363.0
27,0.9752066135406494,124.0,0.14809799194335938,0.9717630743980408,5644.0,0.9462810158729553,17.0,0.26296886801719666,0.9042699933052063,1313.0
28,0.9786501526832581,109.0,0.1398276537656784,0.9760674834251404,5669.0,0.9435261487960815,12.0,0.350299209356308,0.8953167796134949,1300.0
29,0.974862277507782,131.0,0.160508930683136,0.9722796082496643,5647.0,0.9542011022567749,41.0,0.2327403575181961,0.936639130115509,1360.0
30,0.9753788113594055,119.0,0.15854588150978088,0.9712465405464172,5641.0,0.9294077157974243,99.0,0.3087243437767029,0.9269972443580627,1346.0
