epoch,acc,false_positives,loss,recall,true_positives,val_acc,val_false_positives,val_loss,val_recall,val_true_positives
0,0.9942321181297302,33.0,0.07226920872926712,0.9941459894180298,5774.0,0.9955233931541443,6.0,0.07614599913358688,0.9951790571212769,1445.0
1,0.9980199933052063,7.0,0.05415243282914162,0.997245192527771,5792.0,0.9955233931541443,0.0,0.06206142157316208,0.9910468459129333,1439.0
2,0.9967286586761475,18.0,0.05647489055991173,0.9965564608573914,5788.0,0.9962121248245239,0.0,0.06522029638290405,0.9924242496490479,1441.0
3,0.9966425895690918,16.0,0.05576561391353607,0.9960399270057678,5785.0,0.9955233931541443,0.0,0.05443711206316948,0.9910468459129333,1439.0
4,0.9982782602310181,9.0,0.04183939844369888,0.998106062412262,5797.0,0.9958677887916565,2.0,0.05291907116770744,0.9931129217147827,1442.0
5,0.9966425895690918,15.0,0.046835072338581085,0.9958677887916565,5784.0,0.9948347210884094,8.0,0.05385727807879448,0.9951790571212769,1445.0
6,0.9979338645935059,8.0,0.0436168797314167,0.997245192527771,5792.0,0.9955233931541443,6.0,0.05331874266266823,0.9951790571212769,1445.0
7,0.9973312616348267,16.0,0.04743354395031929,0.9974173307418823,5793.0,0.9848484992980957,0.0,0.1501253992319107,0.9696969985961914,1408.0
8,0.9961260557174683,20.0,0.047536492347717285,0.9956955909729004,5783.0,0.9665977954864502,92.0,0.1370762139558792,0.9965564608573914,1447.0
9,0.9985365271568298,4.0,0.038399890065193176,0.9977617263793945,5795.0,0.9965564608573914,0.0,0.04308944568037987,0.9931129217147827,1442.0
10,0.9987947940826416,5.0,0.03149452060461044,0.9984503984451294,5799.0,0.9886363744735718,0.0,0.07749738544225693,0.9772727489471436,1419.0
11,0.9962121248245239,24.0,0.046468161046504974,0.9965564608573914,5788.0,0.9882920384407043,30.0,0.09349259734153748,0.997245192527771,1448.0
12,0.9964703917503357,18.0,0.04630450904369354,0.9960399270057678,5785.0,0.9917355179786682,3.0,0.05912809073925018,0.9855371713638306,1431.0
13,0.9983643293380737,10.0,0.03339359536767006,0.9984503984451294,5799.0,0.9931129217147827,0.0,0.07591861486434937,0.9862259030342102,1432.0
14,0.9946625232696533,34.0,0.06315864622592926,0.9951790571212769,5780.0,0.9882920384407043,30.0,0.08458081632852554,0.997245192527771,1448.0
15,0.9944042563438416,29.0,0.06623055040836334,0.9938016533851624,5772.0,0.9948347210884094,1.0,0.06400950998067856,0.9903581142425537,1438.0
16,0.9974173307418823,11.0,0.04974474012851715,0.9967286586761475,5789.0,0.9962121248245239,2.0,0.054142486304044724,0.9938016533851624,1443.0
17,0.9978477954864502,9.0,0.041203465312719345,0.997245192527771,5792.0,0.9924242496490479,0.0,0.09842470288276672,0.9848484992980957,1430.0
18,0.9981921315193176,8.0,0.03598221763968468,0.9977617263793945,5795.0,0.9934573173522949,0.0,0.07463107258081436,0.9869145750999451,1433.0
19,0.9970729947090149,15.0,0.03701571375131607,0.9967286586761475,5789.0,0.9938016533851624,11.0,0.05998501181602478,0.9951790571212769,1445.0
20,0.9974173307418823,9.0,0.04292142018675804,0.99638432264328,5787.0,0.9962121248245239,2.0,0.04364357516169548,0.9938016533851624,1443.0
21,0.9985365271568298,7.0,0.033600203692913055,0.9982782602310181,5798.0,0.9958677887916565,3.0,0.04130043089389801,0.9938016533851624,1443.0
22,0.9983643293380737,8.0,0.03307855501770973,0.998106062412262,5797.0,0.9955233931541443,0.0,0.03773123770952225,0.9910468459129333,1439.0
23,0.9994834661483765,1.0,0.024638092145323753,0.999139130115509,5803.0,0.9827823638916016,0.0,0.1551409810781479,0.9655647277832031,1402.0
24,0.9982782602310181,10.0,0.026972757652401924,0.9982782602310181,5798.0,0.9920799136161804,15.0,0.044217679649591446,0.994490385055542,1444.0
25,0.9981921315193176,7.0,0.02633061446249485,0.9975895285606384,5794.0,0.9876033067703247,0.0,0.0922459289431572,0.9752066135406494,1416.0
26,0.9985365271568298,9.0,0.025535540655255318,0.9986225962638855,5800.0,0.9965564608573914,2.0,0.041492439806461334,0.994490385055542,1444.0
27,0.9965564608573914,19.0,0.041461601853370667,0.99638432264328,5787.0,0.9827823638916016,48.0,0.08181069791316986,0.9986225962638855,1450.0
28,0.9977617263793945,8.0,0.04124917834997177,0.9969007968902588,5790.0,0.9969007968902588,2.0,0.04205779731273651,0.9951790571212769,1445.0
29,0.9987947940826416,7.0,0.02838788740336895,0.9987947940826416,5801.0,0.9948347210884094,2.0,0.041786644607782364,0.9910468459129333,1439.0
30,0.9976755976676941,14.0,0.032572001218795776,0.9977617263793945,5795.0,0.9955233931541443,0.0,0.04435202479362488,0.9910468459129333,1439.0
31,0.9976755976676941,14.0,0.028076954185962677,0.9977617263793945,5795.0,0.994490385055542,10.0,0.03680578991770744,0.9958677887916565,1446.0
32,0.9987086653709412,8.0,0.02422899752855301,0.9987947940826416,5801.0,0.9924242496490479,0.0,0.06704645603895187,0.9848484992980957,1430.0
33,0.9986225962638855,11.0,0.022049110382795334,0.999139130115509,5803.0,0.9882920384407043,27.0,0.05542033165693283,0.9951790571212769,1445.0
34,0.9985365271568298,8.0,0.027213141322135925,0.9984503984451294,5799.0,0.9201101660728455,229.0,0.29992160201072693,0.9979338645935059,1449.0
35,0.9974173307418823,12.0,0.03211310878396034,0.9969007968902588,5790.0,0.9917355179786682,0.0,0.10091497749090195,0.9834710955619812,1428.0
36,0.9960399270057678,22.0,0.04974878579378128,0.9958677887916565,5784.0,0.7644628286361694,681.0,0.6051197052001953,0.9979338645935059,1449.0
