epoch,loss,rmse,val_loss,val_rmse
0,1.249426245689392,1.0071711540222168,1.2337658405303955,1.000162959098816
1,1.2345733642578125,1.0014429092407227,1.2305036783218384,1.0003352165222168
2,1.2291977405548096,1.0006343126296997,1.2338759899139404,1.0039656162261963
3,1.22576904296875,1.000905990600586,1.2376558780670166,1.0078442096710205
4,1.2213574647903442,1.0007284879684448,1.2248388528823853,1.0034900903701782
5,1.2169474363327026,1.0005415678024292,1.2140733003616333,1.000131607055664
6,1.2121011018753052,1.0001484155654907,1.2095947265625,0.9999170899391174
7,1.2080743312835693,1.0001343488693237,1.2113537788391113,1.0027635097503662
8,1.2045961618423462,1.000356674194336,1.2097501754760742,1.0039191246032715
9,1.2006587982177734,1.000319004058838,1.1988561153411865,1.0003629922866821
10,1.1951242685317993,0.9993866086006165,1.1925519704818726,0.9989925622940063
11,1.1782971620559692,0.9926322102546692,1.1751651763916016,0.9918234944343567
12,1.0319744348526,0.9173303246498108,1.0081599950790405,0.9047021865844727
13,0.9018730521202087,0.8443365097045898,0.7776568531990051,0.7677143812179565
14,0.8561712503433228,0.8176281452178955,0.8747411370277405,0.8292713165283203
15,0.8297802805900574,0.8020514249801636,0.7682190537452698,0.7630699872970581
16,0.7874870896339417,0.7759223580360413,0.7919523119926453,0.7791237831115723
17,0.7714321613311768,0.7661628723144531,0.8518834114074707,0.8172768950462341
18,0.761273205280304,0.7601334452629089,0.6972582936286926,0.7171146273612976
19,0.742836594581604,0.748514711856842,0.7118703722953796,0.727845311164856
20,0.7338942289352417,0.7431067824363708,0.6656129956245422,0.6959556937217712
21,0.7200031280517578,0.734272301197052,0.665142834186554,0.6962113976478577
22,0.71016925573349,0.7281007170677185,0.8316441774368286,0.8074690699577332
23,0.7085075974464417,0.7274984121322632,0.6560913920402527,0.690820574760437
24,0.6981377005577087,0.720862627029419,0.6744891405105591,0.7045345902442932
25,0.6931334137916565,0.7178914546966553,0.6423171162605286,0.681846559047699
26,0.6892141103744507,0.7156521081924438,0.6418630480766296,0.6820273995399475
27,0.6861016750335693,0.7139495015144348,0.6419104933738708,0.68254154920578
28,0.6758747100830078,0.7072080969810486,0.6282931566238403,0.6729684472084045
29,0.6787542104721069,0.7096844911575317,0.6754246354103088,0.707555890083313
30,0.6779106855392456,0.7095162272453308,0.648570716381073,0.6887466907501221
31,0.6665540337562561,0.7018803358078003,0.654271125793457,0.6932797431945801
32,0.6574307084083557,0.6957480311393738,0.6948357224464417,0.7223187685012817
33,0.6561037302017212,0.6951804757118225,0.6153737902641296,0.6654441952705383
34,0.6556627154350281,0.6952357888221741,0.7982038855552673,0.7912942171096802
35,0.6549042463302612,0.6950381994247437,0.6162526607513428,0.6668295860290527
36,0.6484290361404419,0.690698504447937,0.6221203804016113,0.6715537905693054
37,0.645025372505188,0.6885545253753662,0.6148208379745483,0.6664248704910278
38,0.6451944708824158,0.6889848113059998,0.6691222190856934,0.7062814831733704
39,0.6379055976867676,0.6839673519134521,0.6161719560623169,0.6680354475975037
40,0.6347267031669617,0.6819177269935608,0.6065266728401184,0.6610572934150696
41,0.6370750069618225,0.6838979721069336,0.6201248168945312,0.671521782875061
42,0.6282600164413452,0.6776753067970276,0.6091077327728271,0.6635226011276245
43,0.6276721954345703,0.6774814128875732,0.626608669757843,0.6768096685409546
44,0.6213521957397461,0.6730252504348755,0.6057711243629456,0.6614623069763184
45,0.6225796937942505,0.6741511225700378,0.6318063735961914,0.6810623407363892
46,0.6192154288291931,0.671850323677063,0.6513705849647522,0.6954622268676758
47,0.6236388683319092,0.6753167510032654,0.6060649156570435,0.6622657179832458
48,0.6134395599365234,0.667890191078186,0.6222363710403442,0.6745259761810303
49,0.6114060282707214,0.666528582572937,0.6101294755935669,0.6656469702720642
50,0.608829915523529,0.6647406816482544,0.6112927794456482,0.6666624546051025
51,0.6071535348892212,0.6636184453964233,0.6054931879043579,0.6624338626861572
52,0.6069369912147522,0.6635807156562805,0.6054319143295288,0.6625053286552429
53,0.5987582802772522,0.6575047373771667,0.61577308177948,0.6703736186027527
54,0.6055778861045837,0.662776529788971,0.6059046387672424,0.663072943687439
55,0.5946676135063171,0.6545900702476501,0.6070760488510132,0.6640453934669495
56,0.596484899520874,0.6560629606246948,0.6084463000297546,0.6651566624641418
57,0.6000282764434814,0.6588358283042908,0.6117318868637085,0.6676943898200989
58,0.5997918844223022,0.6587243676185608,0.607122540473938,0.6642978191375732
59,0.5962603688240051,0.6561006903648376,0.6107059121131897,0.6670464277267456
60,0.5954784750938416,0.6555590033531189,0.6065402626991272,0.6639673113822937
61,0.5922331809997559,0.6531264781951904,0.6072793006896973,0.6645660400390625
62,0.5944004058837891,0.6548230051994324,0.6070882081985474,0.6644578576087952
63,0.5898710489273071,0.6513896584510803,0.6104114651679993,0.6669853925704956
64,0.5950727462768555,0.6553986072540283,0.6092846989631653,0.6661646366119385
65,0.5907723307609558,0.6521323323249817,0.6136186122894287,0.6694295406341553
66,0.590388834476471,0.651856541633606,0.6085151433944702,0.6656227707862854
67,0.588441014289856,0.6503750085830688,0.6067445874214172,0.6643036603927612
68,0.5870682597160339,0.6493297219276428,0.6065444350242615,0.6641618013381958
69,0.5916336178779602,0.6528434753417969,0.6071970462799072,0.6646592617034912
70,0.5850619673728943,0.6477960348129272,0.6088318228721619,0.6658918261528015
71,0.5952625274658203,0.6556248664855957,0.6087420582771301,0.6658263206481934
72,0.5887974500656128,0.6506772041320801,0.608788251876831,0.6658618450164795
73,0.5942572951316833,0.6548596024513245,0.6088743209838867,0.6659265756607056
74,0.5883782505989075,0.6503553986549377,0.608722448348999,0.665812611579895
75,0.5874412059783936,0.649634599685669,0.6085605025291443,0.6656910181045532
76,0.5874500870704651,0.6496416330337524,0.6085329055786133,0.6656702756881714
77,0.5940043330192566,0.654666543006897,0.6086480617523193,0.6657567620277405
78,0.5923744440078735,0.6534203886985779,0.6087059378623962,0.6658002734184265
79,0.5892909169197083,0.6510568261146545,0.608722984790802,0.6658129692077637
80,0.5938454866409302,0.6545453071594238,0.608794093132019,0.6658664345741272
81,0.5919032096862793,0.6530597805976868,0.6089594960212708,0.6659905314445496
82,0.5893892049789429,0.6511322259902954,0.6089081168174744,0.6659520268440247
83,0.5927360653877258,0.6536971926689148,0.6086123585700989,0.6657299399375916
84,0.5898222923278809,0.651464581489563,0.6086713075637817,0.6657742261886597
85,0.5915562510490417,0.6527941226959229,0.6086981892585754,0.6657943725585938
86,0.5924544930458069,0.6534817218780518,0.6086910367012024,0.665789008140564
87,0.5910506844520569,0.6524068117141724,0.6085919737815857,0.6657146215438843
88,0.5905764102935791,0.652043342590332,0.608771800994873,0.6658496260643005
89,0.5863847136497498,0.6488209962844849,0.6087386012077332,0.6658247709274292
90,0.5913146734237671,0.65260910987854,0.6087195873260498,0.6658104658126831
91,0.5911308526992798,0.6524683833122253,0.6088008284568787,0.6658714413642883
92,0.594132125377655,0.6547641754150391,0.6087734699249268,0.6658508777618408
93,0.5907629132270813,0.6521863341331482,0.6086654663085938,0.6657699346542358
94,0.588366687297821,0.6503465175628662,0.6087597608566284,0.6658406853675842
95,0.5906247496604919,0.6520803570747375,0.6088123321533203,0.6658801436424255
96,0.5898827314376831,0.651511013507843,0.6088205575942993,0.6658862829208374
97,0.5947985053062439,0.655272901058197,0.6088550090789795,0.6659122109413147
98,0.589692234992981,0.6513648629188538,0.6086817383766174,0.6657820343971252
99,0.5895896553993225,0.651286244392395,0.6086507439613342,0.6657587885856628
100,0.5908570289611816,0.6522582769393921,0.608676016330719,0.6657777428627014
101,0.591879665851593,0.6530417799949646,0.6087453365325928,0.6658298373222351
102,0.5912570357322693,0.6525648236274719,0.6087707877159119,0.6658488512039185
103,0.5867618322372437,0.6491115689277649,0.6086277365684509,0.6657415628433228
104,0.5929111242294312,0.6538311243057251,0.6085841655731201,0.6657087802886963
105,0.5877974629402161,0.649908721446991,0.6086050271987915,0.6657244563102722
106,0.590645968914032,0.6520965695381165,0.6086771488189697,0.6657785773277283
107,0.5882260799407959,0.6502384543418884,0.608795702457428,0.6658675670623779
108,0.5877774953842163,0.6498934030532837,0.6087134480476379,0.6658058166503906
109,0.5844273567199707,0.6473107933998108,0.6087118983268738,0.6658046841621399
110,0.5883612632751465,0.6503424048423767,0.6086441874504089,0.6657538414001465
111,0.592974841594696,0.6538797616958618,0.6086667776107788,0.6657708287239075
112,0.5884963274002075,0.6504462957382202,0.6086475849151611,0.665756344795227
113,0.5919374227523804,0.6530861258506775,0.6085973381996155,0.6657187342643738
114,0.5881159901618958,0.6501537561416626,0.6086589097976685,0.6657649278640747
115,0.5934340953826904,0.6542308926582336,0.6086643934249878,0.665769100189209
116,0.5953084826469421,0.6556618213653564,0.6086825728416443,0.665782630443573
117,0.5908247232437134,0.6522335410118103,0.6087082028388977,0.6658019423484802
118,0.591027557849884,0.6523891687393188,0.6087774038314819,0.6658539772033691
119,0.588537335395813,0.6504776477813721,0.6087714433670044,0.6658494472503662
120,0.586783230304718,0.6491280794143677,0.6084440350532532,0.6656034588813782
121,0.589335560798645,0.6510908603668213,0.608553409576416,0.6656856536865234
122,0.5921382308006287,0.6532396674156189,0.6086366176605225,0.6657481789588928
123,0.589007556438446,0.6508391499519348,0.6087150573730469,0.6658070683479309
124,0.5925121307373047,0.6535259485244751,0.6087496280670166,0.665833055973053
125,0.5870313048362732,0.6493191719055176,0.6087444424629211,0.6658291220664978
126,0.5894637703895569,0.6511896252632141,0.608681857585907,0.66578209400177
127,0.5942208170890808,0.6548317670822144,0.6086747050285339,0.665776789188385
128,0.5849066972732544,0.6476810574531555,0.6086462140083313,0.6657553315162659
129,0.5918160080909729,0.6529931426048279,0.6086614727973938,0.6657668948173523
130,0.5919318199157715,0.6530817747116089,0.6085531115531921,0.6656854152679443
131,0.5883567929267883,0.6503388285636902,0.6086230874061584,0.6657379865646362
132,0.5866681337356567,0.6490393877029419,0.6087842583656311,0.665859043598175
133,0.5864219665527344,0.6488497257232666,0.6086755990982056,0.6657773852348328
134,0.5885375738143921,0.6504780650138855,0.6087669134140015,0.6658459901809692
135,0.5887331962585449,0.6506283283233643,0.608503520488739,0.6656482219696045
136,0.5896369218826294,0.6513224244117737,0.6086792945861816,0.665780246257782
137,0.5912359356880188,0.6525487303733826,0.608540415763855,0.665675938129425
138,0.5890287160873413,0.6508551239967346,0.6086288690567017,0.6657423377037048
139,0.583429753780365,0.6465397477149963,0.6086183786392212,0.6657344698905945
140,0.5875756740570068,0.6497381925582886,0.6086088418960571,0.6657273173332214
141,0.5900552272796631,0.6516433954238892,0.6086686253547668,0.6657721400260925
142,0.5938512086868286,0.6545495986938477,0.6087030172348022,0.6657980680465698
143,0.5832447409629822,0.646396815776825,0.6087921857833862,0.6658650040626526
144,0.5897282958030701,0.6513925790786743,0.6086751818656921,0.6657771468162537
145,0.5943742990493774,0.6549491286277771,0.6086828708648682,0.6657828688621521
146,0.5951148867607117,0.655514121055603,0.6085957288742065,0.6657174825668335
147,0.5955707430839539,0.6558619141578674,0.6087474822998047,0.665831446647644
148,0.5981188416481018,0.6578015685081482,0.60881507396698,0.6658821702003479
149,0.5914264917373657,0.6526947617530823,0.6087107062339783,0.665803849697113
