epoch,acc,false_positives,loss,recall,true_positives,val_acc,val_false_positives,val_loss,val_recall,val_true_positives
0,0.995351254940033,20.0,0.06200014799833298,0.9941459894180298,5774.0,0.9924242496490479,20.0,0.06300017982721329,0.9986225962638855,1450.0
1,0.9959538578987122,16.0,0.05776948481798172,0.9946625232696533,5777.0,0.9969007968902588,5.0,0.053175583481788635,0.997245192527771,1448.0
2,0.9964703917503357,13.0,0.055002208799123764,0.9951790571212769,5780.0,0.9958677887916565,8.0,0.05322416499257088,0.997245192527771,1448.0
3,0.9975034594535828,10.0,0.05278664454817772,0.9967286586761475,5789.0,0.9969007968902588,6.0,0.05343276262283325,0.9979338645935059,1449.0
4,0.9975034594535828,13.0,0.05234581604599953,0.997245192527771,5792.0,0.9965564608573914,5.0,0.05288654938340187,0.9965564608573914,1447.0
5,0.9978477954864502,10.0,0.05073006823658943,0.9974173307418823,5793.0,0.9969007968902588,2.0,0.052482787519693375,0.9951790571212769,1445.0
6,0.9980199933052063,11.0,0.05033475533127785,0.9979338645935059,5796.0,0.9969007968902588,4.0,0.05223606899380684,0.9965564608573914,1447.0
7,0.9987086653709412,6.0,0.049205537885427475,0.9984503984451294,5799.0,0.9965564608573914,5.0,0.05411200970411301,0.9965564608573914,1447.0
8,0.9984503984451294,8.0,0.04888318479061127,0.9982782602310181,5798.0,0.9962121248245239,6.0,0.052946846932172775,0.9965564608573914,1447.0
9,0.9980199933052063,11.0,0.05030018836259842,0.9979338645935059,5796.0,0.9969007968902588,4.0,0.05336567759513855,0.9965564608573914,1447.0
10,0.9983643293380737,8.0,0.049653664231300354,0.998106062412262,5797.0,0.9969007968902588,3.0,0.05244234576821327,0.9958677887916565,1446.0
11,0.9983643293380737,8.0,0.04938706383109093,0.998106062412262,5797.0,0.9962121248245239,5.0,0.05219993367791176,0.9958677887916565,1446.0
12,0.9985365271568298,11.0,0.04909026622772217,0.9989669322967529,5802.0,0.9965564608573914,4.0,0.05211905762553215,0.9958677887916565,1446.0
13,0.9979338645935059,9.0,0.049890708178281784,0.9974173307418823,5793.0,0.9965564608573914,4.0,0.0521068200469017,0.9958677887916565,1446.0
14,0.9989669322967529,3.0,0.048395510762929916,0.9984503984451294,5799.0,0.9965564608573914,4.0,0.05220167338848114,0.9958677887916565,1446.0
15,0.9988808631896973,6.0,0.04806671291589737,0.9987947940826416,5801.0,0.9965564608573914,4.0,0.052134331315755844,0.9958677887916565,1446.0
16,0.9983643293380737,6.0,0.04878249019384384,0.9977617263793945,5795.0,0.9965564608573914,4.0,0.05221037566661835,0.9958677887916565,1446.0
17,0.9983643293380737,7.0,0.04871131852269173,0.9979338645935059,5796.0,0.9965564608573914,4.0,0.052196141332387924,0.9958677887916565,1446.0
18,0.9984503984451294,10.0,0.048017676919698715,0.9986225962638855,5800.0,0.9965564608573914,4.0,0.0521828830242157,0.9958677887916565,1446.0
19,0.9985365271568298,6.0,0.04896318539977074,0.998106062412262,5797.0,0.9965564608573914,4.0,0.052192263305187225,0.9958677887916565,1446.0
20,0.9988808631896973,6.0,0.04812498018145561,0.9987947940826416,5801.0,0.9965564608573914,4.0,0.052183523774147034,0.9958677887916565,1446.0
21,0.9982782602310181,7.0,0.049421004951000214,0.9977617263793945,5795.0,0.9965564608573914,4.0,0.052226580679416656,0.9958677887916565,1446.0
22,0.9986225962638855,8.0,0.048293694853782654,0.9986225962638855,5800.0,0.9965564608573914,4.0,0.05219857767224312,0.9958677887916565,1446.0
23,0.999139130115509,4.0,0.04755697399377823,0.9989669322967529,5802.0,0.9965564608573914,4.0,0.05217566341161728,0.9958677887916565,1446.0
24,0.9993112683296204,2.0,0.0473523885011673,0.9989669322967529,5802.0,0.9965564608573914,4.0,0.0521916002035141,0.9958677887916565,1446.0
25,0.9988808631896973,5.0,0.04787914454936981,0.9986225962638855,5800.0,0.9965564608573914,4.0,0.05216936394572258,0.9958677887916565,1446.0
26,0.9985365271568298,5.0,0.048359956592321396,0.9979338645935059,5796.0,0.9965564608573914,4.0,0.05221755802631378,0.9958677887916565,1446.0
27,0.9992251992225647,2.0,0.04821384698152542,0.9987947940826416,5801.0,0.9969007968902588,3.0,0.0522770993411541,0.9958677887916565,1446.0
28,0.9986225962638855,3.0,0.04821768030524254,0.9977617263793945,5795.0,0.9965564608573914,4.0,0.05220431089401245,0.9958677887916565,1446.0
29,0.9987947940826416,5.0,0.04899218678474426,0.9984503984451294,5799.0,0.9965564608573914,4.0,0.05219647288322449,0.9958677887916565,1446.0
30,0.9987947940826416,5.0,0.047974951565265656,0.9984503984451294,5799.0,0.9965564608573914,4.0,0.05219418182969093,0.9958677887916565,1446.0
31,0.9987947940826416,5.0,0.048440203070640564,0.9984503984451294,5799.0,0.9965564608573914,4.0,0.05221320688724518,0.9958677887916565,1446.0
32,0.9985365271568298,7.0,0.04900042340159416,0.9982782602310181,5798.0,0.9965564608573914,4.0,0.05223146453499794,0.9958677887916565,1446.0
