epoch,acc,false_positives,loss,recall,true_positives,val_acc,val_false_positives,val_loss,val_recall,val_true_positives
83,0.999139130115509,2.0,0.16587723791599274,0.9986225962638855,5800.0,0.9969007968902588,3.0,0.1787041276693344,0.9958677887916565,1446.0
84,0.9993973970413208,3.0,0.1652497500181198,0.9993112683296204,5804.0,0.9969007968902588,3.0,0.17869287729263306,0.9958677887916565,1446.0
85,0.9995695352554321,2.0,0.16518069803714752,0.9994834661483765,5805.0,0.9969007968902588,3.0,0.178683340549469,0.9958677887916565,1446.0
86,0.9994834661483765,1.0,0.16547717154026031,0.999139130115509,5803.0,0.9969007968902588,3.0,0.17869414389133453,0.9958677887916565,1446.0
87,0.9992251992225647,4.0,0.16587616503238678,0.999139130115509,5803.0,0.9969007968902588,3.0,0.17869266867637634,0.9958677887916565,1446.0
88,0.9994834661483765,4.0,0.1649429053068161,0.9996556639671326,5806.0,0.9969007968902588,3.0,0.17869548499584198,0.9958677887916565,1446.0
89,0.9993973970413208,2.0,0.1653466820716858,0.999139130115509,5803.0,0.9969007968902588,3.0,0.1786884069442749,0.9958677887916565,1446.0
90,0.9994834661483765,4.0,0.1651214361190796,0.9996556639671326,5806.0,0.9969007968902588,3.0,0.17870528995990753,0.9958677887916565,1446.0
91,0.9992251992225647,4.0,0.16583609580993652,0.999139130115509,5803.0,0.9969007968902588,3.0,0.1786954700946808,0.9958677887916565,1446.0
92,0.9994834661483765,2.0,0.16565951704978943,0.9993112683296204,5804.0,0.9969007968902588,3.0,0.1787116527557373,0.9958677887916565,1446.0
93,0.9987947940826416,4.0,0.16676627099514008,0.9982782602310181,5798.0,0.9969007968902588,3.0,0.17868773639202118,0.9958677887916565,1446.0
94,0.9995695352554321,2.0,0.1650746613740921,0.9994834661483765,5805.0,0.9969007968902588,3.0,0.17870460450649261,0.9958677887916565,1446.0
95,0.9990530014038086,4.0,0.1664378046989441,0.9987947940826416,5801.0,0.9969007968902588,3.0,0.17869822680950165,0.9958677887916565,1446.0
96,0.9986225962638855,5.0,0.16680942475795746,0.998106062412262,5797.0,0.9969007968902588,3.0,0.17872430384159088,0.9958677887916565,1446.0
97,0.9994834661483765,4.0,0.16512040793895721,0.9996556639671326,5806.0,0.9969007968902588,3.0,0.17868845164775848,0.9958677887916565,1446.0
98,0.9993112683296204,5.0,0.16541028022766113,0.9994834661483765,5805.0,0.9969007968902588,3.0,0.17870120704174042,0.9958677887916565,1446.0
99,0.999139130115509,3.0,0.16612738370895386,0.9987947940826416,5801.0,0.9969007968902588,3.0,0.17869168519973755,0.9958677887916565,1446.0
